Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-06-30,194,,,2374,,146,1818,,,9064,,1931,400,,,1514,,71,517,,,2039,,205,727,,,4365,,543,1273,,,3064,,640,15105,,,58394,,6560,3864,,,4609,,229,134,,,563,,71,979,,,1891,,142,3183,,,7375,,357,1163,,,5253,,880,247,,,3788,,666,2406,,,6729,,692,2509,,,5724,,450,458,,,2790,,665,9607,,,24118,,4312,212,,,1677,,201,3106,,,5973,,332,1155,,,5254,,581,4462,,,10702,,1274,199,,,2074,,283,594,,,3598,,575,644,,,3147,,154,1843,,,8313,,1298,5281,,,7399,,708,2203,,,10742,,1048,3722,,,5948,,363,728,,,2339,,335,2471,,,9974,,1547,686,,,4405,,414,151,,,890,,96,72041,,,226089,,,,,,,27769
2020-07-01,310,,,2396,,151,1630,,,9368,,1962,470,,,1563,,77,508,,,2122,,216,670,,,4487,,557,1272,,,3115,,648,16433,,,59023,,6642,3804,,,4958,,233,148,,,591,,73,1052,,,1956,,147,3076,,,7785,,370,1133,,,5408,,900,226,,,3902,,679,2413,,,6918,,729,2491,,,5867,,466,336,,,2877,,678,9710,,,24741,,4450,215,,,1728,,208,3388,,,6275,,344,1310,,,5311,,588,4743,,,10898,,1338,191,,,2125,,293,617,,,3762,,595,714,,,3249,,157,1842,,,8472,,1331,5309,,,7683,,737,2387,,,10986,,1078,4240,,,6068,,373,770,,,2369,,353,2480,,,10324,,1595,927,,,4519,,443,190,,,924,,99,75005,,,231770,,,,,,,28510
2020-07-02,353,,,2434,,154,1637,,,9578,,2007,516,,,1615,,79,513,,,2213,,223,724,,,4519,,584,1253,,,3214,,653,16433,,,60225,,6750,3978,,,5292,,240,155,,,619,,78,1078,,,2032,,149,2970,,,8102,,390,1304,,,5490,,913,221,,,4002,,698,2560,,,7072,,762,2417,,,6052,,479,384,,,2921,,683,10239,,,25224,,4514,198,,,1792,,209,3168,,,6705,,361,1237,,,5574,,601,4744,,,11348,,1406,235,,,2168,,296,596,,,3926,,605,745,,,3359,,161,1946,,,8627,,1356,5250,,,8139,,773,2666,,,11232,,1097,4068,,,6583,,399,814,,,2414,,367,2807,,,10472,,1635,965,,,4612,,466,249,,,956,,101,76423,,,238511,,,,,,,29189
2020-07-03,443,,,2449,,156,1621,,,9793,,2033,554,,,1664,,83,523,,,2292,,234,764,,,4545,,599,1271,,,3268,,659,16048,,,61606,,6848,4249,,,5439,,243,131,,,659,,82,1188,,,2111,,156,2785,,,8506,,399,1609,,,5602,,947,198,,,4087,,711,2544,,,7303,,787,2335,,,6143,,487,332,,,2984,,692,10711,,,25842,,4615,217,,,1856,,212,3482,,,6896,,384,1260,,,5830,,608,4880,,,11749,,1458,237,,,2200,,312,595,,,4053,,608,880,,,3441,,163,2029,,,8762,,1383,5049,,,8660,,810,2896,,,11513,,1118,3965,,,6989,,443,913,,,2486,,374,3034,,,10683,,1656,761,,,4855,,477,246,,,985,,106,77750,,,245251,,,,,,,29843
2020-07-04,470,,,2472,,158,1601,,,9938,,2055,507,,,1729,,86,506,,,2382,,239,688,,,4655,,611,1303,,,3350,,671,14513,,,62886,,6921,4444,,,5586,,257,100,,,681,,85,1018,,,2212,,157,2501,,,8953,,413,1724,,,5790,,973,224,,,4142,,714,2427,,,7547,,807,2344,,,6213,,491,306,,,3021,,693,10448,,,26418,,4670,191,,,1910,,213,3302,,,7286,,399,1224,,,6024,,617,4832,,,12063,,1481,192,,,2253,,323,521,,,4175,,615,905,,,3577,,172,1995,,,8918,,1404,5222,,,8892,,830,2543,,,11931,,1151,4132,,,7247,,464,835,,,2625,,387,2590,,,11260,,1719,588,,,4987,,480,191,,,1042,,110,74387,,,252165,,,,,,,30366
2020-07-05,481,,,2473,,158,1591,,,10012,,2064,516,,,1769,,87,393,,,2500,,250,634,,,4737,,628,1277,,,3387,,672,13566,,,63530,,6963,4559,,,5852,,268,85,,,709,,86,828,,,2306,,157,2013,,,9311,,419,2138,,,5931,,980,137,,,4235,,722,2211,,,7726,,848,1987,,,6416,,495,320,,,3023,,695,10343,,,26683,,4681,146,,,1974,,214,3283,,,7556,,403,981,,,6347,,624,4819,,,12233,,1489,156,,,2290,,325,517,,,4224,,624,808,,,3679,,180,2027,,,8977,,1413,5239,,,9069,,856,2141,,,12316,,1166,4232,,,7296,,464,483,,,2748,,391,2676,,,11348,,1724,541,,,5103,,483,177,,,1088,,110,71305,,,256848,,,,,,,30639
2020-07-06,358,,,2564,,163,1732,,,10053,,2074,591,,,1796,,88,381,,,2573,,254,586,,,4811,,636,1309,,,3427,,674,14414,,,64092,,7053,4540,,,6082,,272,90,,,732,,89,870,,,2331,,157,1946,,,9636,,435,2583,,,6033,,987,189,,,4257,,728,2113,,,7954,,867,1994,,,6527,,506,328,,,3047,,704,10922,,,27070,,4754,191,,,1987,,216,3107,,,7912,,419,1024,,,6438,,649,4834,,,12444,,1516,158,,,2337,,332,581,,,4310,,628,668,,,3831,,187,1882,,,9179,,1434,5300,,,9315,,884,1963,,,12662,,1190,4533,,,7466,,471,561,,,2764,,394,2586,,,11751,,1745,512,,,5247,,501,189,,,1122,,112,73035,,,261750,,,,,,,31119
2020-07-07,291,,,2658,,171,1595,,,10313,,2138,635,,,1881,,93,364,,,2644,,263,582,,,4870,,659,1407,,,3485,,688,15543,,,64960,,7191,4755,,,6334,,300,137,,,743,,92,1010,,,2358,,162,2551,,,9933,,451,2526,,,6320,,1007,213,,,4354,,744,2306,,,8121,,889,2050,,,6628,,517,408,,,3066,,706,10982,,,27875,,4894,243,,,2024,,225,3670,,,8162,,446,1175,,,6527,,657,5107,,,12679,,1560,189,,,2381,,341,665,,,4424,,643,816,,,3918,,207,1819,,,9348,,1477,5264,,,9888,,937,2081,,,12963,,1226,5140,,,7676,,481,680,,,2842,,406,2646,,,12112,,1802,632,,,5375,,521,221,,,1146,,120,77703,,,268008,,,,,,,32014
2020-07-08,381,,,2769,,175,1623,,,10467,,2189,705,,,1921,,93,381,,,2727,,270,600,,,4895,,685,1458,,,3553,,697,15455,,,66339,,7303,4823,,,6577,,318,136,,,774,,94,1157,,,2392,,166,2800,,,10336,,473,2400,,,6564,,1022,221,,,4417,,754,2610,,,8312,,917,2207,,,6700,,529,427,,,3098,,715,11573,,,28472,,4985,234,,,2094,,229,4014,,,8499,,466,1169,,,6814,,668,5069,,,13055,,1612,179,,,2408,,349,702,,,4546,,657,1087,,,4017,,235,1800,,,9542,,1508,5472,,,10198,,960,2236,,,13343,,1271,5544,,,8037,,525,801,,,2883,,420,2677,,,12506,,1844,762,,,5558,,539,190,,,1190,,128,80893,,,275003,,,,,,,32796
2020-07-09,478,,,2812,,179,1630,,,10611,,2206,580,,,2093,,95,389,,,2817,,271,607,,,4922,,697,1492,,,3653,,705,15440,,,67410,,7450,4869,,,6752,,329,177,,,793,,94,1105,,,2481,,172,3021,,,10748,,506,2267,,,6776,,1039,258,,,4480,,764,2624,,,8619,,951,1983,,,6950,,544,387,,,3145,,729,11522,,,29226,,5062,227,,,2151,,236,3872,,,9025,,487,1104,,,7118,,685,4502,,,13528,,1663,196,,,2461,,359,702,,,4736,,668,1632,,,4092,,240,1924,,,9645,,1545,5564,,,10562,,998,2180,,,13716,,1305,5634,,,8297,,548,742,,,2927,,422,2818,,,12792,,1890,814,,,5716,,557,248,,,1229,,130,80988,,,282283,,,,,,,33526
2020-07-10,630,,,2869,,185,1564,,,10842,,2224,689,,,2161,,97,444,,,2886,,276,597,,,4954,,704,1579,,,3732,,711,14196,,,68948,,7579,4995,,,6935,,339,172,,,840,,96,1147,,,2574,,177,2739,,,11276,,533,2101,,,7001,,1060,230,,,4578,,773,2671,,,8834,,974,1937,,,7064,,552,360,,,3179,,735,12618,,,29529,,5109,244,,,2196,,242,4334,,,9220,,508,1130,,,7327,,699,4527,,,13990,,1742,198,,,2530,,366,863,,,4797,,686,2050,,,4210,,247,1975,,,9789,,1578,5422,,,10989,,1027,2297,,,14097,,1332,5577,,,8591,,559,511,,,2998,,446,3049,,,13050,,1928,780,,,5909,,572,212,,,1279,,135,81838,,,289174,,,,,,,34191
2020-07-11,643,,,2917,,185,1557,,,10971,,2250,536,,,2309,,99,447,,,2972,,282,605,,,4985,,729,1576,,,3784,,725,13529,,,69891,,7625,4964,,,7102,,354,149,,,876,,99,999,,,2638,,180,2307,,,11840,,553,1988,,,7177,,1067,275,,,4626,,782,2580,,,9027,,1001,1967,,,7169,,553,380,,,3187,,739,12587,,,29835,,5160,229,,,2248,,249,4124,,,9538,,524,1045,,,7494,,714,4347,,,14275,,1768,161,,,2598,,369,719,,,5014,,690,2164,,,4426,,260,1901,,,9910,,1608,5396,,,11254,,1080,1836,,,14562,,1392,5275,,,8796,,584,333,,,3071,,450,3032,,,13361,,1944,518,,,6091,,578,224,,,1324,,137,78393,,,295268,,,,,,,34730
2020-07-12,644,,,2948,,185,1457,,,11084,,2253,442,,,2400,,101,336,,,3057,,289,579,,,5019,,742,1571,,,3800,,725,12583,,,70344,,7657,4701,,,7199,,360,144,,,917,,106,822,,,2723,,182,1782,,,12317,,582,1866,,,7293,,1069,190,,,4711,,797,2327,,,9238,,1019,1921,,,7168,,555,362,,,3216,,744,12598,,,30072,,5184,138,,,2340,,249,4111,,,9835,,525,966,,,7622,,721,4173,,,14488,,1778,169,,,2621,,371,552,,,5204,,696,2100,,,4535,,261,1830,,,10119,,1640,5453,,,11335,,1087,1243,,,15066,,1405,5447,,,8852,,590,340,,,3091,,451,3084,,,13530,,1963,437,,,6237,,582,195,,,1369,,137,74563,,,299750,,,,,,,35006
2020-07-13,593,,,3020,,187,1559,,,11105,,2276,415,,,2492,,103,429,,,3088,,296,579,,,5044,,762,1621,,,3835,,728,13840,,,70834,,7722,4516,,,7433,,376,152,,,948,,111,777,,,2798,,183,1888,,,12576,,621,1819,,,7455,,1085,217,,,4757,,805,2544,,,9368,,1045,1747,,,7339,,563,389,,,3230,,746,13163,,,30407,,5237,153,,,2362,,251,3913,,,10306,,544,1068,,,7659,,730,4537,,,14596,,1799,167,,,2670,,375,585,,,5326,,703,2183,,,4695,,267,1768,,,10328,,1655,5424,,,11565,,1113,1009,,,15446,,1431,5478,,,9113,,604,404,,,3107,,457,3124,,,13782,,1987,573,,,6346,,588,190,,,1405,,141,76824,,,304435,,,,,,,35491
2020-07-14,456,,,3097,,193,1661,,,11233,,2296,603,,,2542,,107,336,,,3224,,310,575,,,5071,,780,1634,,,3974,,749,15322,,,71775,,7817,4430,,,7737,,383,207,,,957,,115,978,,,2826,,198,2155,,,12978,,649,1661,,,7741,,1108,271,,,4849,,817,2874,,,9546,,1084,1896,,,7444,,585,442,,,3246,,750,13229,,,31019,,5378,215,,,2406,,264,4269,,,10677,,583,1072,,,7843,,749,4766,,,14967,,1837,188,,,2731,,385,781,,,5395,,730,2606,,,4816,,277,1663,,,10579,,1689,5066,,,12108,,1170,1448,,,15647,,1455,5833,,,9524,,630,456,,,3132,,464,2913,,,14324,,2026,491,,,6617,,604,224,,,1461,,145,80721,,,311486,,,,,,,36327
2020-07-15,445,,,3126,,193,1576,,,11468,,2336,658,,,2587,,108,308,,,3305,,320,556,,,5108,,786,1598,,,4089,,774,15448,,,72776,,7910,4211,,,8094,,401,230,,,1000,,118,1047,,,2860,,215,2218,,,13363,,668,1554,,,7969,,1128,254,,,4916,,822,2957,,,9796,,1105,2174,,,7482,,591,385,,,3311,,757,13429,,,31426,,5439,163,,,2476,,264,4464,,,10937,,590,1053,,,7906,,760,4965,,,15149,,1864,182,,,2798,,389,865,,,5493,,744,2732,,,5044,,285,1586,,,10764,,1714,4823,,,12454,,1198,1432,,,16030,,1485,6064,,,9698,,639,436,,,3210,,486,2788,,,14805,,2058,553,,,6705,,612,257,,,1490,,147,81411,,,317635,,,,,,,36906
2020-07-16,358,,,3266,,201,1598,,,11596,,2352,654,,,2693,,110,383,,,3383,,329,557,,,5130,,792,1564,,,4179,,781,16140,,,73752,,8008,4184,,,8273,,412,191,,,1071,,129,1007,,,2936,,215,2602,,,13560,,683,1360,,,8240,,1142,256,,,5012,,841,3071,,,9958,,1147,2079,,,7686,,603,397,,,3345,,760,13469,,,31926,,5524,159,,,2543,,271,4686,,,11215,,623,1098,,,8028,,766,4941,,,15454,,1896,145,,,2870,,390,911,,,5586,,761,3000,,,5242,,294,1632,,,10876,,1739,4348,,,13055,,1235,1532,,,16331,,1513,5881,,,10037,,649,784,,,3238,,497,2901,,,15099,,2101,467,,,6910,,658,212,,,1551,,152,82567,,,324041,,,,,,,37574
2020-07-17,371,,,3295,,205,1343,,,11994,,2413,569,,,2859,,116,482,,,3447,,339,554,,,5170,,806,1551,,,4265,,785,17275,,,74921,,8101,4413,,,8535,,439,188,,,1124,,133,1042,,,3024,,221,2771,,,14049,,705,1338,,,8447,,1157,371,,,5062,,860,3321,,,10109,,1177,2097,,,7826,,619,421,,,3395,,771,14303,,,32235,,5596,194,,,2588,,271,5215,,,11514,,638,993,,,8244,,790,5116,,,15775,,1929,207,,,2919,,398,937,,,5733,,767,3246,,,5443,,301,1571,,,11052,,1791,4150,,,13459,,1271,1782,,,16693,,1546,5925,,,10514,,681,454,,,3347,,506,2805,,,15614,,2137,681,,,6972,,684,191,,,1674,,157,85877,,,331298,,,,,,,38310
2020-07-18,274,,,3441,,207,1454,,,12058,,2438,542,,,3004,,117,375,,,3581,,352,553,,,5190,,813,1633,,,4328,,799,18620,,,75828,,8160,4417,,,8950,,454,169,,,1192,,139,1011,,,3115,,224,2700,,,14454,,713,1211,,,8644,,1188,283,,,5207,,873,3410,,,10373,,1216,2082,,,8020,,636,358,,,3442,,774,14748,,,32734,,5651,175,,,2668,,284,5661,,,11746,,668,1058,,,8386,,798,5281,,,16106,,1965,181,,,2998,,403,670,,,6047,,786,3322,,,5666,,311,1434,,,11318,,1821,3750,,,13999,,1301,1764,,,17112,,1577,5770,,,11017,,694,505,,,3385,,514,2836,,,16034,,2159,718,,,7110,,692,139,,,1760,,161,87104,,,338913,,,,,,,38888
2020-07-19,207,,,3479,,207,1310,,,11836,,2344,431,,,3092,,117,298,,,3676,,357,535,,,5219,,817,1617,,,4355,,803,17734,,,76671,,8205,4396,,,9110,,459,170,,,1232,,144,827,,,3203,,226,2395,,,14776,,716,1164,,,8785,,1192,209,,,5317,,879,3386,,,10543,,1233,1849,,,8090,,638,361,,,3451,,775,14738,,,32876,,5665,155,,,2721,,285,5554,,,12167,,669,870,,,8575,,805,5149,,,16414,,1986,190,,,3035,,403,658,,,6111,,792,3382,,,5842,,317,1568,,,11327,,1830,3730,,,14548,,1468,1394,,,17502,,1611,5624,,,11205,,700,371,,,3501,,515,2555,,,16484,,2164,603,,,7268,,699,112,,,1813,,163,83542,,,344224,,,,,,,39184
2020-07-20,171,,,3550,,209,1212,,,11955,,2361,266,,,3202,,117,274,,,3748,,370,523,,,5252,,824,1587,,,4383,,805,15955,,,77503,,8253,4250,,,9421,,467,202,,,1256,,144,700,,,3243,,226,1748,,,15222,,725,1093,,,8931,,1198,236,,,5352,,885,3295,,,10677,,1252,1644,,,8212,,640,358,,,3473,,777,15039,,,32955,,5688,172,,,2746,,287,5042,,,12697,,669,818,,,8661,,811,4871,,,16673,,1998,124,,,3100,,409,545,,,6235,,795,3240,,,6101,,324,1573,,,11363,,1843,3711,,,14671,,1499,1100,,,17924,,1624,5880,,,11300,,704,393,,,3541,,522,2321,,,16864,,2188,672,,,7345,,707,97,,,1840,,164,79112,,,349396,,,,,,,39485
2020-07-21,214,,,3610,,220,1366,,,12057,,2388,512,,,3216,,121,370,,,3787,,386,540,,,5275,,834,1680,,,4473,,808,16754,,,78690,,8354,3711,,,10032,,491,262,,,1275,,145,920,,,3276,,240,2069,,,15585,,761,1122,,,9074,,1217,285,,,5458,,903,3654,,,10862,,1289,1718,,,8296,,644,312,,,3524,,788,15185,,,33521,,5814,205,,,2814,,291,5166,,,13144,,749,905,,,8817,,818,5173,,,16890,,2026,191,,,3153,,419,683,,,6318,,822,3624,,,6277,,334,1323,,,11696,,1894,3677,,,15012,,1539,1202,,,18201,,1652,5967,,,11843,,743,524,,,3574,,541,2668,,,17090,,2269,720,,,7527,,727,164,,,1888,,173,82866,,,356255,,,,,,,40400
2020-07-22,256,,,3668,,220,1409,,,12158,,2417,579,,,3328,,123,388,,,3897,,396,526,,,5304,,842,1811,,,4535,,816,17640,,,79625,,8440,3783,,,10310,,517,303,,,1314,,152,1075,,,3322,,251,2580,,,15878,,786,1055,,,9243,,1253,403,,,5531,,924,3858,,,11074,,1310,1975,,,8417,,650,366,,,3549,,795,15405,,,34117,,5899,192,,,2885,,303,5795,,,13340,,794,944,,,8952,,828,5527,,,17258,,2071,188,,,3235,,430,724,,,6450,,844,3959,,,6515,,341,1311,,,11823,,1941,3778,,,15172,,1581,1414,,,18487,,1692,6055,,,12312,,794,621,,,3605,,548,2999,,,17289,,2308,804,,,7707,,743,182,,,1974,,181,87905,,,362274,,,,,,,41190
2020-07-23,295,,,3688,,224,1257,,,12423,,2445,529,,,3468,,124,502,,,3962,,406,521,,,5330,,851,1943,,,4631,,822,17678,,,81182,,8529,4297,,,10510,,530,380,,,1343,,161,1004,,,3473,,252,3179,,,16269,,814,1107,,,9373,,1279,303,,,5754,,936,3373,,,11507,,1340,1823,,,8676,,654,368,,,3587,,800,16385,,,34433,,5979,236,,,2947,,309,5822,,,13846,,820,924,,,9190,,839,4702,,,18115,,2116,184,,,3306,,440,893,,,6506,,864,4305,,,6778,,354,1391,,,11929,,1970,3346,,,15687,,1621,1485,,,18886,,1739,6489,,,12421,,814,794,,,3673,,577,3055,,,17739,,2350,807,,,8008,,763,170,,,2072,,186,89547,,,370712,,,,,,,41908
2020-07-24,294,,,3761,,231,1266,,,12543,,2469,590,,,3573,,136,375,,,4158,,419,452,,,5368,,859,2128,,,4713,,839,17428,,,82581,,8601,4451,,,10796,,548,330,,,1460,,170,1089,,,3528,,256,3097,,,16899,,835,1170,,,9513,,1289,429,,,5830,,945,3279,,,11787,,1361,2210,,,8741,,659,395,,,3602,,802,17018,,,34688,,6035,241,,,3018,,325,5833,,,14493,,877,932,,,9366,,847,4837,,,18340,,2147,178,,,3379,,448,768,,,6748,,883,4553,,,7042,,376,1462,,,12030,,1991,3085,,,16111,,1685,1666,,,19180,,1779,6567,,,12812,,842,728,,,3743,,584,3115,,,18124,,2432,830,,,8187,,780,174,,,2171,,195,90970,,,378285,,,,,,,42645
2020-07-25,306,,,3833,,243,1305,,,12709,,2494,721,,,3623,,146,288,,,4278,,429,511,,,5390,,867,2158,,,4823,,850,18814,,,83324,,8647,4560,,,11062,,564,272,,,1560,,175,979,,,3634,,260,3094,,,17539,,851,1293,,,9670,,1306,437,,,5960,,959,3308,,,11932,,1394,2080,,,8945,,672,341,,,3657,,812,17546,,,35056,,6108,269,,,3085,,340,6318,,,14785,,913,965,,,9504,,853,4846,,,18743,,2197,194,,,3426,,451,644,,,6968,,905,4728,,,7334,,387,1443,,,12178,,2016,2965,,,16447,,1733,1867,,,19485,,1817,6117,,,13229,,884,703,,,3813,,610,3419,,,18339,,2489,788,,,8449,,801,154,,,2256,,201,93433,,,385036,,,,,,,43374
2020-07-26,262,,,3847,,243,1215,,,12823,,2515,574,,,3754,,147,223,,,4365,,436,450,,,5420,,867,2104,,,4850,,850,17944,,,84090,,8693,4081,,,11424,,573,279,,,1607,,181,754,,,3724,,264,2518,,,18052,,857,1403,,,9741,,1314,325,,,6080,,974,3074,,,12151,,1411,1937,,,9054,,675,327,,,3680,,818,17285,,,35322,,6129,235,,,3133,,341,6049,,,15290,,924,970,,,9609,,859,4748,,,18912,,2205,175,,,3471,,452,618,,,7060,,913,4681,,,7642,,401,1349,,,12293,,2030,2905,,,16602,,1745,1927,,,19707,,1833,6257,,,13347,,892,688,,,3841,,613,3286,,,18628,,2512,593,,,8674,,812,161,,,2323,,201,89397,,,390516,,,,,,,43680
2020-07-27,294,,,3847,,243,1077,,,12946,,2537,412,,,3894,,147,237,,,4376,,442,431,,,5446,,872,2147,,,4850,,852,17507,,,84556,,8731,3926,,,11584,,582,277,,,1641,,183,760,,,3745,,264,2223,,,18452,,863,1397,,,9863,,1330,322,,,6142,,984,2945,,,12264,,1429,1766,,,9173,,685,323,,,3697,,819,17476,,,35480,,6145,231,,,3161,,347,5787,,,15665,,927,843,,,9768,,862,4543,,,19159,,2249,122,,,3526,,456,576,,,7164,,923,4409,,,7980,,406,1377,,,12346,,2048,2870,,,16698,,1759,1621,,,20133,,1863,5851,,,13685,,901,602,,,3904,,621,2886,,,19189,,2525,562,,,8803,,825,186,,,2352,,202,85986,,,395489,,,,,,,44022
2020-07-28,258,,,3960,,247,1206,,,13039,,2564,580,,,3966,,154,309,,,4383,,457,387,,,5466,,887,2226,,,5010,,865,16737,,,86022,,8789,3617,,,11939,,594,306,,,1686,,194,953,,,3784,,266,2361,,,19098,,915,1361,,,10094,,1353,253,,,6313,,1003,3029,,,12498,,1465,2028,,,9276,,695,314,,,3744,,828,17647,,,36130,,6222,219,,,3235,,356,5948,,,15805,,966,807,,,9900,,894,4933,,,19339,,2294,188,,,3568,,464,773,,,7216,,939,4439,,,8349,,420,1433,,,12449,,2077,2805,,,16975,,1820,1787,,,20448,,1885,5993,,,14002,,936,855,,,3964,,646,2844,,,19662,,2625,647,,,8990,,838,295,,,2387,,218,87538,,,402697,,,,,,,44876
2020-07-29,431,,,4004,,247,1220,,,13113,,2572,640,,,4037,,157,256,,,4495,,463,231,,,5481,,890,2338,,,5052,,872,17558,,,86789,,8828,3572,,,12187,,595,335,,,1720,,195,1031,,,3812,,272,2513,,,19637,,923,1505,,,10188,,1361,297,,,6391,,1008,3152,,,12593,,1478,2337,,,9401,,710,347,,,3767,,835,17662,,,36696,,6264,215,,,3269,,371,5659,,,16219,,982,898,,,9995,,899,5069,,,19556,,2336,188,,,3617,,463,726,,,7350,,956,4356,,,8709,,429,1613,,,12470,,2103,2505,,,17342,,1879,2028,,,20767,,1928,6207,,,14333,,953,1069,,,3964,,654,2857,,,19919,,2665,844,,,9141,,841,319,,,2435,,232,89978,,,408449,,,,,,,45361
2020-07-30,561,,,4060,,253,1272,,,13195,,2581,515,,,4223,,169,249,,,4566,,469,256,,,5489,,893,2438,,,5127,,880,18140,,,88004,,8870,3616,,,12415,,603,306,,,1788,,200,1097,,,3901,,273,2584,,,20145,,948,1454,,,10441,,1370,247,,,6532,,1033,3299,,,12849,,1502,2333,,,9590,,723,302,,,3807,,835,17882,,,37177,,6316,246,,,3303,,383,5713,,,16603,,1028,891,,,10172,,916,5071,,,19911,,2377,176,,,3729,,472,753,,,7488,,976,4393,,,9001,,452,1684,,,12526,,2159,2485,,,17546,,1911,2116,,,21081,,1956,5869,,,15117,,980,830,,,4077,,671,2881,,,20249,,2706,676,,,9491,,858,247,,,2576,,237,90582,,,416179,,,,,,,46000
2020-07-31,448,,,4106,,260,1303,,,13281,,2604,690,,,4291,,174,286,,,4598,,482,269,,,5513,,898,2452,,,5226,,888,17829,,,89321,,8920,3544,,,12845,,623,311,,,1845,,206,1141,,,3984,,276,2379,,,20766,,971,1455,,,10670,,1380,351,,,6590,,1059,3307,,,13089,,1524,2354,,,9823,,755,336,,,3832,,839,18284,,,37493,,6379,251,,,3380,,387,5212,,,17306,,1066,875,,,10350,,934,5058,,,20378,,2443,238,,,3769,,477,751,,,7633,,989,4376,,,9363,,466,1688,,,12693,,2191,2666,,,17627,,1951,2157,,,21456,,1988,4857,,,16469,,1013,821,,,4137,,673,3082,,,20484,,2755,905,,,9685,,874,346,,,2634,,243,90022,,,424637,,,,,,,46688
2020-08-01,395,,,4199,,263,1218,,,13483,,2636,720,,,4484,,181,203,,,4704,,512,275,,,5538,,912,2471,,,5307,,897,18307,,,90334,,8969,3499,,,13203,,649,270,,,1924,,212,1094,,,4119,,282,2284,,,21368,,999,1537,,,10814,,1382,420,,,6732,,1075,3197,,,13338,,1559,2238,,,9969,,764,332,,,3908,,840,18423,,,38170,,6500,247,,,3454,,392,4357,,,18205,,1120,922,,,10503,,943,5056,,,20706,,2471,166,,,3896,,490,729,,,7780,,1007,4105,,,9971,,525,1802,,,12781,,2233,2394,,,17974,,1974,2011,,,21906,,2022,4732,,,17113,,1035,852,,,4210,,685,2698,,,21208,,2806,568,,,10155,,890,249,,,2737,,247,87771,,,434193,,,,,,,47472
2020-08-02,324,,,4199,,263,1091,,,13606,,2643,620,,,4548,,181,176,,,4756,,523,246,,,5560,,919,2471,,,5333,,897,17536,,,90965,,8993,3249,,,13464,,667,233,,,1980,,220,929,,,4205,,282,2038,,,21713,,1003,1540,,,10958,,1389,373,,,6821,,1086,3024,,,13531,,1584,1783,,,10138,,768,304,,,3936,,842,18190,,,38340,,6511,226,,,3492,,396,3390,,,19041,,1138,873,,,10566,,944,4832,,,20775,,2493,190,,,3930,,496,595,,,7912,,1011,4070,,,10192,,532,1891,,,12817,,2242,2501,,,18035,,1988,1577,,,22329,,2036,4769,,,17224,,1039,574,,,4224,,686,2822,,,21289,,2821,513,,,10341,,902,169,,,2826,,251,83119,,,439046,,,,,,,47746
